cell_id,xml_type,subtype,backend,surface,reader_class,product_claim,status,reason,evidence_ref
Spectrum/2:external:auto:FrequencySeriesDict,Spectrum,2,external,auto,FrequencySeriesDict,CSD; Y payload; floatComplex/complex64 from subtype source survey,unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
Spectrum/2:external:auto:FrequencySeriesMatrix,Spectrum,2,external,auto,FrequencySeriesMatrix,CSD; Y payload; floatComplex/complex64 from subtype source survey,verified,"This subtype/class/backend/surface has a positive integrated assertion for values, coordinates, pair direction, and applicable metadata.",tests/io/test_dttxml_issue726.py; tests/io/dttxml_audit/test_readers.py
Spectrum/2:native:normalize:-,Spectrum,2,native,normalize,-,CSD; Y payload; floatComplex/complex64 from subtype source survey,verified,Native normalized payload values and reader behavior are asserted by the integrated positive characterization.,tests/io/test_dttxml_issue726.py; tests/io/dttxml_audit/test_subtypes.py
Spectrum/2:native:explicit:TimeSeries,Spectrum,2,native,explicit,TimeSeries,CSD; Y payload; floatComplex/complex64 from subtype source survey,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/2:native:explicit:TimeSeriesDict,Spectrum,2,native,explicit,TimeSeriesDict,CSD; Y payload; floatComplex/complex64 from subtype source survey,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/2:native:explicit:TimeSeriesMatrix,Spectrum,2,native,explicit,TimeSeriesMatrix,CSD; Y payload; floatComplex/complex64 from subtype source survey,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/2:native:explicit:FrequencySeries,Spectrum,2,native,explicit,FrequencySeries,CSD; Y payload; floatComplex/complex64 from subtype source survey,unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
Spectrum/2:native:explicit:FrequencySeriesDict,Spectrum,2,native,explicit,FrequencySeriesDict,CSD; Y payload; floatComplex/complex64 from subtype source survey,unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
Spectrum/2:native:explicit:FrequencySeriesMatrix,Spectrum,2,native,explicit,FrequencySeriesMatrix,CSD; Y payload; floatComplex/complex64 from subtype source survey,verified,"This subtype/class/backend/surface has a positive integrated assertion for values, coordinates, pair direction, and applicable metadata.",tests/io/test_dttxml_issue726.py; tests/io/dttxml_audit/test_readers.py
Spectrum/2:native:auto:TimeSeries,Spectrum,2,native,auto,TimeSeries,CSD; Y payload; floatComplex/complex64 from subtype source survey,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/2:native:auto:TimeSeriesDict,Spectrum,2,native,auto,TimeSeriesDict,CSD; Y payload; floatComplex/complex64 from subtype source survey,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/2:native:auto:TimeSeriesMatrix,Spectrum,2,native,auto,TimeSeriesMatrix,CSD; Y payload; floatComplex/complex64 from subtype source survey,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/2:native:auto:FrequencySeries,Spectrum,2,native,auto,FrequencySeries,CSD; Y payload; floatComplex/complex64 from subtype source survey,unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
Spectrum/2:native:auto:FrequencySeriesDict,Spectrum,2,native,auto,FrequencySeriesDict,CSD; Y payload; floatComplex/complex64 from subtype source survey,unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
Spectrum/2:native:auto:FrequencySeriesMatrix,Spectrum,2,native,auto,FrequencySeriesMatrix,CSD; Y payload; floatComplex/complex64 from subtype source survey,verified,"This subtype/class/backend/surface has a positive integrated assertion for values, coordinates, pair direction, and applicable metadata.",tests/io/test_dttxml_issue726.py; tests/io/dttxml_audit/test_readers.py
Spectrum/2:fallback:normalize:-,Spectrum,2,fallback,normalize,-,CSD; Y payload; floatComplex/complex64 from subtype source survey,verified,"Clean Python 3.11.16 no-dttxml environment: default fallback reads this synthetic CSD into complex64 FrequencySeriesMatrix with phase, frequency axis, epoch, pair labels, for the stated format surface.",docs/plans/2026-09-25-diaggui-xml-product-audit.md#base-only-csd-fallback-probe
Spectrum/2:fallback:explicit:TimeSeries,Spectrum,2,fallback,explicit,TimeSeries,CSD; Y payload; floatComplex/complex64 from subtype source survey,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/2:fallback:explicit:TimeSeriesDict,Spectrum,2,fallback,explicit,TimeSeriesDict,CSD; Y payload; floatComplex/complex64 from subtype source survey,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/2:fallback:explicit:TimeSeriesMatrix,Spectrum,2,fallback,explicit,TimeSeriesMatrix,CSD; Y payload; floatComplex/complex64 from subtype source survey,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/2:fallback:explicit:FrequencySeries,Spectrum,2,fallback,explicit,FrequencySeries,CSD; Y payload; floatComplex/complex64 from subtype source survey,unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
Spectrum/2:fallback:explicit:FrequencySeriesDict,Spectrum,2,fallback,explicit,FrequencySeriesDict,CSD; Y payload; floatComplex/complex64 from subtype source survey,unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
Spectrum/2:fallback:explicit:FrequencySeriesMatrix,Spectrum,2,fallback,explicit,FrequencySeriesMatrix,CSD; Y payload; floatComplex/complex64 from subtype source survey,verified,"Clean Python 3.11.16 no-dttxml environment: default fallback reads this synthetic CSD into complex64 FrequencySeriesMatrix with phase, frequency axis, epoch, pair labels, for the stated format surface.",docs/plans/2026-09-25-diaggui-xml-product-audit.md#base-only-csd-fallback-probe
Spectrum/2:fallback:auto:TimeSeries,Spectrum,2,fallback,auto,TimeSeries,CSD; Y payload; floatComplex/complex64 from subtype source survey,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/2:fallback:auto:TimeSeriesDict,Spectrum,2,fallback,auto,TimeSeriesDict,CSD; Y payload; floatComplex/complex64 from subtype source survey,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/2:fallback:auto:TimeSeriesMatrix,Spectrum,2,fallback,auto,TimeSeriesMatrix,CSD; Y payload; floatComplex/complex64 from subtype source survey,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/2:fallback:auto:FrequencySeries,Spectrum,2,fallback,auto,FrequencySeries,CSD; Y payload; floatComplex/complex64 from subtype source survey,unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
Spectrum/2:fallback:auto:FrequencySeriesDict,Spectrum,2,fallback,auto,FrequencySeriesDict,CSD; Y payload; floatComplex/complex64 from subtype source survey,unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
Spectrum/2:fallback:auto:FrequencySeriesMatrix,Spectrum,2,fallback,auto,FrequencySeriesMatrix,CSD; Y payload; floatComplex/complex64 from subtype source survey,verified,"Clean Python 3.11.16 no-dttxml environment: default fallback reads this synthetic CSD into complex64 FrequencySeriesMatrix with phase, frequency axis, epoch, pair labels, for the stated format surface.",docs/plans/2026-09-25-diaggui-xml-product-audit.md#base-only-csd-fallback-probe
Spectrum/3:external:normalize:-,Spectrum,3,external,normalize,-,COH; Y payload; float/float32 from subtype source survey,verified,Installed dttxml normalization and decoded payload are covered by an existing verified fixture/test for this subtype.,tests/io/test_dttxml_issue726.py; tests/io/dttxml_audit/test_subtypes.py
Spectrum/3:external:explicit:TimeSeries,Spectrum,3,external,explicit,TimeSeries,COH; Y payload; float/float32 from subtype source survey,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/3:external:explicit:TimeSeriesDict,Spectrum,3,external,explicit,TimeSeriesDict,COH; Y payload; float/float32 from subtype source survey,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/3:external:explicit:TimeSeriesMatrix,Spectrum,3,external,explicit,TimeSeriesMatrix,COH; Y payload; float/float32 from subtype source survey,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/3:external:explicit:FrequencySeries,Spectrum,3,external,explicit,FrequencySeries,COH; Y payload; float/float32 from subtype source survey,unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
Spectrum/3:external:explicit:FrequencySeriesDict,Spectrum,3,external,explicit,FrequencySeriesDict,COH; Y payload; float/float32 from subtype source survey,unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
Spectrum/3:external:explicit:FrequencySeriesMatrix,Spectrum,3,external,explicit,FrequencySeriesMatrix,COH; Y payload; float/float32 from subtype source survey,unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
Spectrum/3:external:auto:TimeSeries,Spectrum,3,external,auto,TimeSeries,COH; Y payload; float/float32 from subtype source survey,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/3:external:auto:TimeSeriesDict,Spectrum,3,external,auto,TimeSeriesDict,COH; Y payload; float/float32 from subtype source survey,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/3:external:auto:TimeSeriesMatrix,Spectrum,3,external,auto,TimeSeriesMatrix,COH; Y payload; float/float32 from subtype source survey,N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/3:external:auto:FrequencySeries,Spectrum,3,external,auto,FrequencySeries,COH; Y payload; float/float32 from subtype source survey,unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
Spectrum/3:external:auto:FrequencySeriesDict,Spectrum,3,external,auto,FrequencySeriesDict,COH; Y payload; float/float32 from subtype source survey,unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
Spectrum/3:external:auto:FrequencySeriesMatrix,Spectrum,3,external,auto,FrequencySeriesMatrix,COH; Y payload; float/float32 from subtype source survey,unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
